date,min_distance,closest_date,comparison,generator,synth_type
2019-06-15,167.9072011590035,2020-06-13,Train vs Synth,Embedded,Independent
2019-06-16,147.45349156079322,2002-06-07,Train vs Synth,Embedded,Independent
2019-06-17,102.0693540894512,2002-06-07,Train vs Synth,Embedded,Independent
2019-06-18,97.46003198240305,2007-06-13,Train vs Synth,Embedded,Independent
2019-06-19,155.76306709085551,2003-06-03,Train vs Synth,Embedded,Independent
2019-06-20,132.61683884684678,2006-06-16,Train vs Synth,Embedded,Independent
2019-06-21,109.8204690898927,2020-06-15,Train vs Synth,Embedded,Independent
2020-06-01,90.39064136213803,2006-06-14,Train vs Synth,Embedded,Independent
2020-06-02,90.6995626261225,2006-06-14,Train vs Synth,Embedded,Independent
2020-06-03,91.94135408405857,2007-06-05,Train vs Synth,Embedded,Independent
2020-06-04,96.63100578638796,2005-06-07,Train vs Synth,Embedded,Independent
2020-06-05,135.32092314770787,2000-06-07,Train vs Synth,Embedded,Independent
2020-06-06,90.4215906442636,2002-06-01,Train vs Synth,Embedded,Independent
2020-06-07,95.37242063820995,2002-06-15,Train vs Synth,Embedded,Independent
2020-06-08,97.03294640875833,2016-06-19,Train vs Synth,Embedded,Independent
2020-06-09,219.21689622001574,1999-06-13,Train vs Synth,Embedded,Independent
2020-06-10,344.38769054161867,2018-06-09,Train vs Synth,Embedded,Independent
2020-06-11,147.18858165768498,2005-06-16,Train vs Synth,Embedded,Independent
2020-06-12,110.22586895139919,2019-06-21,Train vs Synth,Embedded,Independent
2020-06-13,99.53803215875625,2017-06-15,Train vs Synth,Embedded,Independent
2020-06-14,86.74002736635859,2006-06-14,Train vs Synth,Embedded,Independent
2020-06-15,89.4283270128358,2006-06-14,Train vs Synth,Embedded,Independent
2020-06-16,92.25884380918117,2002-06-09,Train vs Synth,Embedded,Independent
2020-06-17,101.53547091200258,2003-06-07,Train vs Synth,Embedded,Independent
2020-06-18,95.21142253729472,2003-06-07,Train vs Synth,Embedded,Independent
2020-06-19,190.32407804930764,2013-06-13,Train vs Synth,Embedded,Independent
2020-06-20,123.48257333815455,2000-06-07,Train vs Synth,Embedded,Independent
2020-06-21,132.6214837756108,2007-06-18,Train vs Synth,Embedded,Independent
1998-06-01,165.0993140215003,2011-06-01,Train vs Synth,Embedded,Consecutive
1998-06-02,108.56898509209194,2003-06-01,Train vs Synth,Embedded,Consecutive
1998-06-03,136.61990883198422,2012-06-16,Train vs Synth,Embedded,Consecutive
1998-06-04,182.73697530285943,2009-06-07,Train vs Synth,Embedded,Consecutive
1998-06-05,165.4762044499079,2015-06-17,Train vs Synth,Embedded,Consecutive
1998-06-06,116.3086073141682,1998-06-04,Train vs Synth,Embedded,Consecutive
1998-06-07,105.87017023937476,2010-06-11,Train vs Synth,Embedded,Consecutive
1998-06-08,164.43689815252444,2004-06-20,Train vs Synth,Embedded,Consecutive
1998-06-09,141.6359751083201,2003-06-08,Train vs Synth,Embedded,Consecutive
1998-06-10,129.44143991934752,2011-06-21,Train vs Synth,Embedded,Consecutive
1998-06-11,167.71641487697812,2017-06-17,Train vs Synth,Embedded,Consecutive
1998-06-12,147.24386523711973,2007-06-18,Train vs Synth,Embedded,Consecutive
1998-06-13,144.76898895979696,2010-06-19,Train vs Synth,Embedded,Consecutive
1998-06-14,228.55777736499576,2003-06-16,Train vs Synth,Embedded,Consecutive
1998-06-15,136.9636620212392,2003-06-18,Train vs Synth,Embedded,Consecutive
1998-06-16,157.08156070375816,2017-06-15,Train vs Synth,Embedded,Consecutive
1998-06-17,159.60771988732776,2019-06-14,Train vs Synth,Embedded,Consecutive
1998-06-18,234.72771305076623,2012-06-01,Train vs Synth,Embedded,Consecutive
1998-06-19,129.1864571035858,2002-06-08,Train vs Synth,Embedded,Consecutive
1998-06-20,132.56151367122965,2017-06-17,Train vs Synth,Embedded,Consecutive
1998-06-21,225.54928383892974,2020-06-21,Train vs Synth,Embedded,Consecutive
1999-06-01,189.3783882666027,2016-06-04,Train vs Synth,Embedded,Consecutive
1999-06-02,135.3573595851251,2000-06-20,Train vs Synth,Embedded,Consecutive
1999-06-03,148.37098309296877,2005-06-21,Train vs Synth,Embedded,Consecutive
1999-06-04,101.03240714376896,2007-06-11,Train vs Synth,Embedded,Consecutive
1999-06-05,112.40452704008341,2001-06-21,Train vs Synth,Embedded,Consecutive
1999-06-06,111.48940939718642,2016-06-12,Train vs Synth,Embedded,Consecutive
1999-06-07,125.22143637929238,2013-06-05,Train vs Synth,Embedded,Consecutive
1999-06-08,101.387888177106,2010-06-11,Train vs Synth,Embedded,Consecutive
1999-06-09,131.0334195346957,2005-06-07,Train vs Synth,Embedded,Consecutive
1999-06-10,195.1517243167013,1998-06-14,Train vs Synth,Embedded,Consecutive
1999-06-11,125.87672795358296,2006-06-17,Train vs Synth,Embedded,Consecutive
1999-06-12,131.32706598958114,2000-06-10,Train vs Synth,Embedded,Consecutive
1999-06-13,143.3191772094494,2015-06-17,Train vs Synth,Embedded,Consecutive
1999-06-14,133.5161089173129,1998-06-04,Train vs Synth,Embedded,Consecutive
1999-06-15,111.98364851395925,2012-06-09,Train vs Synth,Embedded,Consecutive
1999-06-16,119.23653777211564,2012-06-16,Train vs Synth,Embedded,Consecutive
1999-06-17,121.76294446086506,1998-06-01,Train vs Synth,Embedded,Consecutive
1999-06-18,111.42383521474333,2000-06-09,Train vs Synth,Embedded,Consecutive
1999-06-19,139.73262790916488,2008-06-05,Train vs Synth,Embedded,Consecutive
1999-06-20,93.01883494939032,2012-06-09,Train vs Synth,Embedded,Consecutive
1999-06-21,100.67058057749784,1998-06-11,Train vs Synth,Embedded,Consecutive
2000-06-01,100.80135374077273,2006-06-12,Train vs Synth,Embedded,Consecutive
2000-06-02,174.2059813893898,2000-06-18,Train vs Synth,Embedded,Consecutive
2000-06-03,101.37763940097412,1998-06-01,Train vs Synth,Embedded,Consecutive
2000-06-04,113.4900890095157,2003-06-01,Train vs Synth,Embedded,Consecutive
2000-06-05,160.68073629410574,2015-06-17,Train vs Synth,Embedded,Consecutive
2000-06-06,102.4020856780812,2000-06-20,Train vs Synth,Embedded,Consecutive
2000-06-07,87.47406866341002,2001-06-19,Train vs Synth,Embedded,Consecutive
2000-06-08,89.21907294377715,2002-06-16,Train vs Synth,Embedded,Consecutive
2000-06-09,106.67135707706534,2007-06-11,Train vs Synth,Embedded,Consecutive
2000-06-10,112.73593754499593,2018-06-13,Train vs Synth,Embedded,Consecutive
2000-06-11,118.25692582336164,2001-06-02,Train vs Synth,Embedded,Consecutive
2000-06-12,132.0716972258145,2014-06-03,Train vs Synth,Embedded,Consecutive
2000-06-13,122.08532601316846,2015-06-02,Train vs Synth,Embedded,Consecutive
2000-06-14,201.46409976100716,2010-06-20,Train vs Synth,Embedded,Consecutive
2000-06-15,115.29495584960803,2008-06-10,Train vs Synth,Embedded,Consecutive
2000-06-16,200.2496475604181,2004-06-18,Train vs Synth,Embedded,Consecutive
2000-06-17,152.0433592334413,2000-06-10,Train vs Synth,Embedded,Consecutive
2000-06-18,103.50582806138624,1998-06-01,Train vs Synth,Embedded,Consecutive
2000-06-19,96.64517211046876,2005-06-21,Train vs Synth,Embedded,Consecutive
2000-06-20,125.02136564479501,2017-06-21,Train vs Synth,Embedded,Consecutive
2000-06-21,229.37439819542547,2000-06-19,Train vs Synth,Embedded,Consecutive
2001-06-01,118.75187911434412,1999-06-12,Train vs Synth,Embedded,Consecutive
2001-06-02,155.94864880114713,2004-06-18,Train vs Synth,Embedded,Consecutive
2001-06-03,175.78462180380404,2005-06-20,Train vs Synth,Embedded,Consecutive
2001-06-04,122.56557253177388,2020-06-14,Train vs Synth,Embedded,Consecutive
2001-06-05,113.79078097216671,2015-06-04,Train vs Synth,Embedded,Consecutive
2001-06-06,97.91410964650511,2013-06-17,Train vs Synth,Embedded,Consecutive
2001-06-07,93.26104277063439,2005-06-17,Train vs Synth,Embedded,Consecutive
2001-06-12,107.11689371595023,2020-06-02,Train vs Synth,Embedded,Consecutive
2001-06-13,143.98164152693337,2015-06-02,Train vs Synth,Embedded,Consecutive
2001-06-14,208.26118488509425,2013-06-12,Train vs Synth,Embedded,Consecutive
2001-06-15,142.22752145026988,1998-06-14,Train vs Synth,Embedded,Consecutive
2001-06-16,88.52553800997043,2001-06-21,Train vs Synth,Embedded,Consecutive
2001-06-17,167.67470626787625,2018-06-07,Train vs Synth,Embedded,Consecutive
2001-06-18,93.06437598744664,2001-06-21,Train vs Synth,Embedded,Consecutive
2001-06-19,103.17750464147943,2002-06-16,Train vs Synth,Embedded,Consecutive
2001-06-20,144.4128193576515,2005-06-20,Train vs Synth,Embedded,Consecutive
2001-06-21,183.38627498146172,2012-06-16,Train vs Synth,Embedded,Consecutive
2002-06-01,98.23837202677649,2001-06-20,Train vs Synth,Embedded,Consecutive
2002-06-02,104.17258665352955,2020-06-05,Train vs Synth,Embedded,Consecutive
2002-06-03,117.70319820755104,2006-06-12,Train vs Synth,Embedded,Consecutive
2002-06-04,183.07253334967282,2020-06-15,Train vs Synth,Embedded,Consecutive
2002-06-05,142.4959056129272,2015-06-17,Train vs Synth,Embedded,Consecutive
2002-06-06,90.83391854427293,1999-06-01,Train vs Synth,Embedded,Consecutive
2002-06-07,75.0602817581201,2020-06-18,Train vs Synth,Embedded,Consecutive
2002-06-08,85.81958683835559,2011-06-06,Train vs Synth,Embedded,Consecutive
2002-06-09,116.33257449631476,2004-06-20,Train vs Synth,Embedded,Consecutive
2002-06-10,115.90718464297677,2008-06-14,Train vs Synth,Embedded,Consecutive
2002-06-11,105.88150402504492,2007-06-11,Train vs Synth,Embedded,Consecutive
2002-06-12,207.6015007491246,2020-06-01,Train vs Synth,Embedded,Consecutive
2002-06-13,199.49673067471028,2014-06-06,Train vs Synth,Embedded,Consecutive
2002-06-14,155.14699647978344,1999-06-09,Train vs Synth,Embedded,Consecutive
2002-06-15,115.49845647917655,1998-06-15,Train vs Synth,Embedded,Consecutive
2002-06-16,206.95755005183312,1999-06-11,Train vs Synth,Embedded,Consecutive
2002-06-17,103.48666568639088,2008-06-10,Train vs Synth,Embedded,Consecutive
2002-06-18,144.77232565764777,2016-06-09,Train vs Synth,Embedded,Consecutive
2002-06-19,108.4591744671983,2020-06-03,Train vs Synth,Embedded,Consecutive
2002-06-20,96.56614739149813,2010-06-11,Train vs Synth,Embedded,Consecutive
2002-06-21,86.40000730756614,2010-06-11,Train vs Synth,Embedded,Consecutive
2003-06-01,112.49725602337828,2003-06-02,Train vs Synth,Embedded,Consecutive
2003-06-02,159.3688695217731,2012-06-16,Train vs Synth,Embedded,Consecutive
2003-06-03,121.66691658665545,2000-06-10,Train vs Synth,Embedded,Consecutive
2003-06-04,100.9420153923551,2006-06-04,Train vs Synth,Embedded,Consecutive
2003-06-05,97.02318818023352,1998-06-01,Train vs Synth,Embedded,Consecutive
2003-06-06,168.76777847979798,2009-06-07,Train vs Synth,Embedded,Consecutive
2003-06-07,122.59751316514489,1999-06-09,Train vs Synth,Embedded,Consecutive
2003-06-08,118.21546203311402,2003-06-18,Train vs Synth,Embedded,Consecutive
2003-06-09,109.91432641580339,1998-06-15,Train vs Synth,Embedded,Consecutive
2003-06-10,112.18631158161621,2013-06-07,Train vs Synth,Embedded,Consecutive
2003-06-11,118.9489666299498,2010-06-18,Train vs Synth,Embedded,Consecutive
2003-06-12,162.17100315680779,2014-06-05,Train vs Synth,Embedded,Consecutive
2003-06-13,96.4678377828748,1998-06-04,Train vs Synth,Embedded,Consecutive
2003-06-14,158.96702501950375,1998-06-01,Train vs Synth,Embedded,Consecutive
2003-06-15,105.75083307906979,2015-06-17,Train vs Synth,Embedded,Consecutive
2003-06-16,103.33887765985683,2003-06-08,Train vs Synth,Embedded,Consecutive
2003-06-17,94.79372595701382,2003-06-08,Train vs Synth,Embedded,Consecutive
2003-06-18,86.06563550752448,2005-06-18,Train vs Synth,Embedded,Consecutive
2003-06-19,120.91392213173495,2013-06-13,Train vs Synth,Embedded,Consecutive
2003-06-20,116.40621368348738,2000-06-20,Train vs Synth,Embedded,Consecutive
2003-06-21,121.24601491286799,2020-06-18,Train vs Synth,Embedded,Consecutive
2004-06-01,150.2913324553061,2008-06-03,Train vs Synth,Embedded,Consecutive
2004-06-02,146.84486044444932,2000-06-10,Train vs Synth,Embedded,Consecutive
2004-06-03,121.05139540373719,2000-06-18,Train vs Synth,Embedded,Consecutive
2004-06-04,115.40865454736185,2005-06-19,Train vs Synth,Embedded,Consecutive
2004-06-05,130.69152336806303,2001-06-01,Train vs Synth,Embedded,Consecutive
2004-06-06,119.38090159530289,2002-06-15,Train vs Synth,Embedded,Consecutive
2004-06-07,97.07145442928659,2011-06-06,Train vs Synth,Embedded,Consecutive
2004-06-08,113.73177633615873,2004-06-21,Train vs Synth,Embedded,Consecutive
2004-06-09,97.31240772213529,2002-06-16,Train vs Synth,Embedded,Consecutive
2004-06-10,95.79928668962843,2004-06-01,Train vs Synth,Embedded,Consecutive
2004-06-11,115.26950490015592,2010-06-09,Train vs Synth,Embedded,Consecutive
2004-06-12,91.45451181163459,2004-06-01,Train vs Synth,Embedded,Consecutive
2004-06-13,188.22765682056573,1998-06-02,Train vs Synth,Embedded,Consecutive
2004-06-14,86.98806284453065,2020-06-20,Train vs Synth,Embedded,Consecutive
2004-06-15,153.40945727402777,2020-06-21,Train vs Synth,Embedded,Consecutive
2004-06-16,97.47490809752436,2019-06-12,Train vs Synth,Embedded,Consecutive
2004-06-17,144.3987305302658,2001-06-18,Train vs Synth,Embedded,Consecutive
2004-06-18,184.9363216258548,2003-06-08,Train vs Synth,Embedded,Consecutive
2004-06-19,153.5704134497218,1998-06-01,Train vs Synth,Embedded,Consecutive
2004-06-20,134.5962185972443,2012-06-08,Train vs Synth,Embedded,Consecutive
2004-06-21,166.60560014050967,2003-06-17,Train vs Synth,Embedded,Consecutive
2005-06-01,103.67864916206203,2016-06-05,Train vs Synth,Embedded,Consecutive
2005-06-02,103.64745373014694,2010-06-11,Train vs Synth,Embedded,Consecutive
2005-06-03,155.54251737415134,2018-06-09,Train vs Synth,Embedded,Consecutive
2005-06-04,143.17973964579969,2018-06-18,Train vs Synth,Embedded,Consecutive
2005-06-05,163.30875825558556,2011-06-12,Train vs Synth,Embedded,Consecutive
2005-06-06,111.90911946034306,2012-06-11,Train vs Synth,Embedded,Consecutive
2005-06-07,113.93949633821063,2016-06-09,Train vs Synth,Embedded,Consecutive
2005-06-08,121.6130715762241,2016-06-12,Train vs Synth,Embedded,Consecutive
2005-06-09,241.256021167426,2008-06-19,Train vs Synth,Embedded,Consecutive
2005-06-10,175.26691263659893,1998-06-10,Train vs Synth,Embedded,Consecutive
2005-06-13,182.36255633840713,2013-06-13,Train vs Synth,Embedded,Consecutive
2005-06-14,127.5183826115969,1999-06-09,Train vs Synth,Embedded,Consecutive
2005-06-15,110.26154770150667,2020-06-10,Train vs Synth,Embedded,Consecutive
2005-06-16,138.80006343512505,2020-06-01,Train vs Synth,Embedded,Consecutive
2005-06-17,173.1909390976819,2006-06-04,Train vs Synth,Embedded,Consecutive
2005-06-18,105.43954017490611,2011-06-10,Train vs Synth,Embedded,Consecutive
2005-06-19,98.69477755641101,2014-06-08,Train vs Synth,Embedded,Consecutive
2005-06-20,70.18039545293475,1999-06-02,Train vs Synth,Embedded,Consecutive
2005-06-21,90.73627214481296,2002-06-06,Train vs Synth,Embedded,Consecutive
2006-06-01,161.06951582381103,2012-06-21,Train vs Synth,Embedded,Consecutive
2006-06-02,86.75054702758084,1999-06-11,Train vs Synth,Embedded,Consecutive
2006-06-03,82.53831332437633,2019-06-12,Train vs Synth,Embedded,Consecutive
2006-06-04,84.00527098123678,2014-06-18,Train vs Synth,Embedded,Consecutive
2006-06-05,123.05078118038855,2014-06-08,Train vs Synth,Embedded,Consecutive
2006-06-06,153.77767621070996,2004-06-18,Train vs Synth,Embedded,Consecutive
2006-06-07,87.85222801907209,2005-06-17,Train vs Synth,Embedded,Consecutive
2006-06-08,99.08086886200722,2012-06-08,Train vs Synth,Embedded,Consecutive
2006-06-09,91.47183256251857,2008-06-18,Train vs Synth,Embedded,Consecutive
2006-06-10,109.60421823435837,2007-06-21,Train vs Synth,Embedded,Consecutive
2006-06-11,157.5220743197345,2001-06-13,Train vs Synth,Embedded,Consecutive
2006-06-12,178.9309640765687,2000-06-10,Train vs Synth,Embedded,Consecutive
2006-06-13,111.46175560114429,2002-06-20,Train vs Synth,Embedded,Consecutive
2006-06-14,93.25581313578297,2008-06-06,Train vs Synth,Embedded,Consecutive
2006-06-15,92.76175037200315,2005-06-05,Train vs Synth,Embedded,Consecutive
2006-06-16,131.47664938026853,2020-06-02,Train vs Synth,Embedded,Consecutive
2006-06-17,167.2537505989986,2004-06-03,Train vs Synth,Embedded,Consecutive
2006-06-18,166.57785664784205,2002-06-07,Train vs Synth,Embedded,Consecutive
2006-06-19,129.3319658028052,2015-06-13,Train vs Synth,Embedded,Consecutive
2006-06-20,94.18966532986111,2007-06-11,Train vs Synth,Embedded,Consecutive
2006-06-21,101.33887223044508,2010-06-19,Train vs Synth,Embedded,Consecutive
2007-06-01,193.78730681453226,1998-06-21,Train vs Synth,Embedded,Consecutive
2007-06-02,110.47154799060654,2013-06-13,Train vs Synth,Embedded,Consecutive
2007-06-03,108.24901571896957,1999-06-09,Train vs Synth,Embedded,Consecutive
2007-06-04,116.22036898595857,1999-06-09,Train vs Synth,Embedded,Consecutive
2007-06-05,112.7210656739455,2011-06-03,Train vs Synth,Embedded,Consecutive
2007-06-06,117.90626765222206,2017-06-20,Train vs Synth,Embedded,Consecutive
2007-06-07,197.20720522921883,2004-06-12,Train vs Synth,Embedded,Consecutive
2007-06-08,186.1207373398079,2015-06-17,Train vs Synth,Embedded,Consecutive
2007-06-09,98.16346813300483,2007-06-02,Train vs Synth,Embedded,Consecutive
2007-06-10,133.76142483469886,2000-06-07,Train vs Synth,Embedded,Consecutive
2007-06-11,97.04896121232483,2007-06-02,Train vs Synth,Embedded,Consecutive
2007-06-12,89.52585309533835,2020-06-18,Train vs Synth,Embedded,Consecutive
2007-06-13,133.5349597813246,2000-06-15,Train vs Synth,Embedded,Consecutive
2007-06-14,134.12045966241058,2002-06-20,Train vs Synth,Embedded,Consecutive
2007-06-15,109.55529457056397,2012-06-09,Train vs Synth,Embedded,Consecutive
2007-06-16,93.23043321144802,2002-06-20,Train vs Synth,Embedded,Consecutive
2007-06-17,89.99672145236693,2016-06-03,Train vs Synth,Embedded,Consecutive
2007-06-18,81.11317485263896,2004-06-20,Train vs Synth,Embedded,Consecutive
2007-06-19,101.99129496430882,2005-06-17,Train vs Synth,Embedded,Consecutive
